fiNum;fiDiasPermanencia;fnTasaRecuperacion;fnTasaLiquidacion;fnAforoUtilizado;fnInteresOrdinario;fnColocacionAnual;fnYield;
668697;332;0.9100;0.0000;0.9200;1943.00;;;
2000939;153;1.0000;1.0000;0.8700;3289.00;;0.2749;
2789381;57;0.0000;0.0000;0.8700;494.00;;;
1506196;177;1.0000;1.0000;0.9200;6078.00;;0.7459;
1897905;251;1.0000;1.0000;0.6800;759.00;;0.7640;
968896;1645;0.9600;0.8000;0.9900;1634.00;3570.00;0.5592;
876377;1;;;0.9300;;;;
1045505;855;0.9300;0.5000;0.9200;615.00;;0.9640;
2547540;61;0.0000;0.0000;0.9200;;;;
150664;33;1.0000;1.0000;0.9100;397.00;2570.00;0.1545;
210513;2;;;0.9300;;;;
757927;119;0.6700;0.0000;0.9400;42.00;;;
2329086;1;;;0.9300;;;;
2415454;737;0.9500;0.5000;0.8900;564.00;;1.0840;
419801;689;0.9000;0.5000;0.9100;20364.00;22080.00;0.9926;
2539368;1;;;0.9100;;;;
81986;1;;;0.9300;225.00;;;
2971422;1014;0.9200;0.3800;0.9200;6692.00;;1.7833;
2864832;1446;1.0000;1.0000;1.1000;5736.00;;1.9202;
2626960;3;1.0000;;0.5300;;2000.00;0.0000;
487996;1951;1.0000;1.0000;0.7100;1248.00;;0.3398;
1494054;1015;0.8800;0.6300;0.8900;693.00;2170.00;0.7410;
1448821;10;1.0000;1.0000;0.8600;98.00;;0.0377;
536080;185;1.0000;1.0000;0.7700;190.00;;0.1267;
1652551;161;1.0000;1.0000;0.9200;1153.00;;0.6615;
2041433;642;1.0000;;0.9200;9260.00;;2.1554;
2264237;310;0.7800;0.0000;0.9100;2086.00;920.00;3.2902;
2175960;57;0.0000;0.0000;0.9300;;;;
2893358;7;1.0000;1.0000;0.8800;3.00;;0.0176;
1870430;1;;;0.9300;;;;
693948;1;;;0.9300;;;;
987701;64;0.0000;0.0000;0.9200;;;;
263666;1;;;0.9200;;;;
2649960;1119;1.0000;1.0000;1.0000;595.00;;0.8956;
2410691;305;0.5000;0.0000;0.9100;736.00;;;
1420096;1;;;0.9300;;;;
377691;2240;1.0000;1.0000;1.0800;2202.00;6260.00;0.9114;
2272222;621;1.0000;1.0000;0.8600;893.00;;0.7475;
2491508;173;0.6000;0.0000;0.9200;121.00;;;
1831908;50;1.0000;1.0000;0.8600;113.00;;0.1378;
1201852;634;0.9500;0.8600;0.9900;1021.00;;0.7597;
2166697;1001;1.0000;1.0000;0.9000;321.00;1230.00;0.2615;
1876305;299;1.0000;1.0000;0.9800;8940.00;4630.00;0.7283;
1716214;232;0.8600;0.6700;1.0200;756.00;3590.00;0.4194;
527943;401;0.9200;0.5000;0.9000;476.00;;0.6087;
1640436;207;0.3800;0.3800;0.9300;1048.00;;0.2409;
1450418;262;0.8800;0.0000;0.9200;2135.00;;;
1086198;128;0.0000;0.0000;0.9200;;670.00;;
2250908;7;1.0000;1.0000;0.9100;8.00;;0.0211;
2446061;351;1.0000;1.0000;1.0900;985.00;3080.00;0.9657;
2995252;115;0.0000;0.0000;0.9300;;;;
2629193;701;1.0000;1.0000;1.1500;5060.00;28320.00;0.6022;
2419110;86;0.5000;0.5000;0.8800;268.00;;0.1031;
2793906;1;;;0.9300;;;;
402750;1;;;0.9300;;;;
1312851;431;1.0000;1.0000;0.9300;1470.00;;0.5578;
2032992;13;;;0.9300;;;;
12664;88;1.0000;1.0000;0.9200;4966.00;;0.3142;
1337595;937;0.9700;0.6700;0.9100;1503.00;;0.7471;
1216140;4;;;0.9400;;;;
62786;4;;;0.9300;;;;
2626203;1;;;0.9300;;;;
411094;237;1.0000;1.0000;0.8500;749.00;;0.4070;
55546;59;0.0000;0.0000;0.9100;;;;
384262;2019;1.0000;1.0000;0.8900;2129.00;;0.6894;
1678811;122;0.6700;0.0000;0.8700;262.00;;;
2482607;64;0.0000;0.0000;0.8600;;;;
290520;64;0.0000;0.0000;0.8600;;;;
2523062;58;0.0000;0.0000;0.8600;;;;
1264362;64;0.0000;0.0000;0.9600;;1000.00;;
2067558;1680;0.8900;0.3600;0.9700;4761.00;;1.3538;
830238;637;1.0000;1.0000;0.8600;827.00;;0.8917;
376974;101;1.0000;1.0000;0.9200;444.00;;0.2865;
1660865;472;0.8500;0.3300;0.9900;995.00;;1.0296;
993559;784;0.9500;0.6700;0.9100;1885.00;;0.6867;
778723;851;0.9700;0.7500;0.8600;2892.00;;0.5190;
2712238;107;0.6000;0.0000;0.8900;240.00;;;
2599714;1167;0.9100;0.7300;1.0600;1152.00;;0.1307;
1406697;1;;;0.9200;;;;
252694;57;0.0000;0.0000;0.9300;;;;
2204399;1;;;0.9300;217.00;;;
2762004;853;0.9500;0.8100;0.8500;3260.00;;0.3727;
445883;2;;;0.9200;;;;
2161704;196;1.0000;1.0000;0.6900;9900.00;33580.00;0.3613;
1680043;19;1.0000;1.0000;0.6300;18.00;;0.0360;
2651278;71;0.5000;0.0000;0.8700;149.00;;;
2632762;2363;0.9600;0.7900;1.0000;4504.00;;4.0417;
1617104;1054;1.0000;1.0000;0.8800;5382.00;;0.8434;
1279523;59;0.0000;0.0000;0.9200;117.00;;;
2551396;1;;;0.8900;;170.00;;
1586186;36;0.0000;0.0000;0.9300;;;;
29182;955;0.9600;0.5000;0.9100;1353.00;1470.00;1.9156;
2584719;57;0.0000;0.0000;0.9200;;;;
589844;9;1.0000;1.0000;0.9100;73.00;270.00;0.0259;
2574067;404;1.0000;1.0000;1.1900;3163.00;6530.00;1.0011;
400399;28;1.0000;1.0000;0.9200;282.00;;0.1033;
318149;838;0.8800;0.5000;0.8200;4890.00;;1.3861;
807852;56;1.0000;1.0000;0.9200;255.00;;0.1711;
2178934;1;;;0.9400;;;;
1173252;506;0.9200;0.0000;0.8700;770.00;;;
1702046;2;;;0.9300;;;;
132212;38;0.0000;0.0000;0.9300;;;;
2503555;585;1.0000;;0.9000;10283.00;;1.4679;
2804422;1624;1.0000;1.0000;0.9000;1175.00;;1.4157;
1688392;550;0.8900;0.5000;0.9800;6940.00;;0.3006;
2966983;872;0.8600;0.0000;0.9000;3383.00;4280.00;1.1736;
1873230;490;0.8100;0.5500;0.9500;5791.00;13370.00;3.9706;
2908586;98;0.5000;0.0000;0.9200;112.00;;;
2049629;23;1.0000;1.0000;0.9100;97.00;800.00;0.1213;
2858620;27;1.0000;1.0000;0.9100;73.00;600.00;0.1217;
2846445;563;1.0000;1.0000;0.8900;8621.00;;1.0335;
131638;176;0.8500;0.6000;0.8600;8625.00;;0.8117;
589806;57;0.0000;0.0000;0.9200;;;;
726548;86;0.6700;0.0000;0.9100;4323.00;;;
1943510;387;0.9200;0.5000;0.9100;3130.00;;0.7680;
1236156;1937;0.9900;0.8600;0.8600;7919.00;;1.1746;
2652484;92;0.5000;0.5000;0.9200;116.00;;0.0913;
1745911;1;;;0.9200;;220.00;;
2192677;1;;;0.9300;775.00;;;
1978850;12;1.0000;1.0000;0.9200;72.00;;0.0393;
1723079;145;0.8300;0.7500;0.9100;1115.00;;0.3369;
40496;105;0.5000;0.5000;0.8900;366.00;23880.00;0.0567;
1269446;322;1.0000;1.0000;0.8700;1197.00;;0.4748;
95055;1744;1.0000;1.0000;0.8500;3564.00;;0.4741;
120101;321;0.8600;0.5000;0.9400;1103.00;;0.8742;
1695158;126;1.0000;1.0000;0.9500;1640.00;;0.4435;
757772;1;;;0.9300;;;;
1930766;2;;;0.9300;;;;
2492117;204;0.8300;0.5000;0.9200;117.00;;0.5833;
1306681;1170;0.9800;0.5000;0.9400;2424.00;;0.3461;
857099;1;;;0.9200;;;;
2188975;1;;;0.9100;;;;
786580;231;0.8900;0.5000;0.9300;316.00;;0.7786;
2759190;588;0.7900;0.2500;0.9500;695.00;1140.00;0.8430;
2567930;114;0.0000;0.0000;0.9500;;;;
551696;395;0.8500;0.5600;0.9100;1812.00;;0.9406;
1484270;506;1.0000;1.0000;0.8100;4399.00;6360.00;0.7454;
127288;1;;;0.9300;22.00;;;
1954714;3;;;0.9200;;;;
639734;1;;;0.9100;;450.00;;
2507466;71;0.5000;0.0000;0.9200;193.00;;;
1420553;203;1.0000;1.0000;0.9200;1465.00;2610.00;0.9956;
2052767;591;0.9200;0.7100;1.0300;4641.00;;0.9429;
114766;31;1.0000;1.0000;0.9100;199.00;3510.00;0.0567;
2788763;2;;;0.9300;;;;
1862412;1021;0.9400;0.8000;0.9700;1101.00;;1.2278;
1381269;663;0.9500;0.0000;0.9100;924.00;;;
2599599;57;0.0000;0.0000;0.9200;;;;
1367877;120;0.0000;0.0000;0.9000;;;;
2676895;1;;;0.9300;;;;
957605;1049;0.9700;0.6700;0.9700;917.00;;0.8667;
2860780;16;1.0000;1.0000;0.9200;71.00;;0.0592;
1411728;172;0.0000;0.0000;0.9300;;;;
792353;392;0.9300;0.0000;0.9200;750.00;;;
865265;132;0.8600;0.7500;0.9200;837.00;;0.4940;
443530;18;1.0000;1.0000;0.2700;13.00;;0.0260;
1998534;234;0.3800;0.1700;0.9600;395.00;;0.1457;
409261;74;0.0000;0.0000;0.8700;169.00;;;
2213568;147;1.0000;1.0000;0.9200;1156.00;;0.4857;
211060;394;1.0000;1.0000;0.6200;983.00;11500.00;0.6371;
1824351;154;0.7500;0.0000;0.9300;246.00;;;
2188225;432;1.0000;1.0000;0.9500;1663.00;;0.6620;
733596;134;1.0000;;1.0300;720.00;3180.00;0.3774;
1571791;16;1.0000;1.0000;0.8800;54.00;;0.0354;
1757314;2;;;0.9300;;;;
1914953;10;1.0000;1.0000;1.0100;20.00;320.00;0.0625;
1718722;1;;;0.9300;;;;
230261;1863;1.0000;1.0000;0.9400;2700.00;4970.00;0.7873;
2994920;197;1.0000;1.0000;0.9300;1268.00;1040.00;1.4673;
1904646;918;0.9600;0.6700;0.9700;1120.00;;2.0430;
1976315;184;0.7000;0.0000;0.9000;594.00;;;
309200;405;1.0000;1.0000;0.9200;2147.00;;1.7090;
2263570;1;;;0.9200;;;;
1997363;57;0.0000;0.0000;0.9000;;;;
1820093;127;1.0000;1.0000;0.9200;3340.00;;0.4501;
2353633;3;;;0.9300;;;;
1678628;393;1.0000;1.0000;0.8700;1018.00;;0.4352;
2903030;380;0.9300;0.6700;0.9100;1114.00;;1.5339;
698139;268;1.0000;1.0000;0.9100;927.00;;0.9205;
2518859;712;0.9700;0.9100;0.9600;7331.00;;1.2165;
1228495;1;;;0.9200;;;;
2010522;1;;;0.9300;;;;
3023222;81;1.0000;1.0000;0.5800;360.00;;0.2400;
118882;155;1.0000;1.0000;0.8800;330.00;;0.1883;
300706;149;0.5000;0.0000;0.9200;1600.00;;;
1066960;1;;;0.9300;;;;
2384392;120;0.0000;0.0000;0.9200;;;;
2999825;546;0.9000;0.3300;0.9300;1861.00;;1.6297;
884829;514;0.9100;0.5000;0.9100;573.00;;0.9393;
354884;478;0.9400;0.0000;0.8700;716.00;;;
1232131;2524;1.0000;1.0000;1.1600;26045.00;17960.00;0.9607;
2828358;918;0.9700;0.8300;0.7300;6680.00;;0.4954;
653046;44;1.0000;1.0000;0.9200;103.00;;0.1366;
2350339;87;0.5000;0.0000;0.2500;46.00;;;
1485879;3;;;0.9200;;1860.00;;
2437803;62;0.5000;0.0000;0.8700;9356.00;;;
2535825;66;1.0000;1.0000;0.9200;918.00;;0.2075;
2480660;48;;;0.9300;;2940.00;;
147095;1;;;0.9500;;;;
2856066;81;1.0000;1.0000;0.9200;137.00;;0.2585;
2854509;57;0.0000;0.0000;0.8600;213.00;;;
916226;1620;1.0000;1.0000;0.9800;3036.00;;0.7004;
2704985;185;0.6000;0.3300;0.2400;340.00;7000.00;0.1011;
977179;78;0.3300;0.3300;0.9200;98.00;;0.0778;
1364461;2107;0.9900;0.8300;0.9400;8570.00;3320.00;1.2419;
40871;319;1.0000;1.0000;0.9700;736.00;6120.00;0.6771;
2249632;757;0.9200;0.6700;0.8700;1960.00;;1.0301;
95794;73;0.0000;0.0000;0.9200;;;;
346765;316;0.8000;0.0000;0.9300;522.00;;;
1283491;986;1.0000;1.0000;0.7200;1495.00;;0.3062;
887183;315;1.0000;1.0000;0.9200;15937.00;;1.0041;
2425065;144;0.7500;0.5000;0.9600;234.00;960.00;0.5128;
2133215;2633;0.9800;0.9000;0.9200;45189.00;59780.00;1.5445;
618255;772;0.9600;0.6700;1.0900;946.00;;1.2490;
43442;1;;;0.9300;;;;
2728258;74;0.0000;0.0000;0.9100;209.00;;;
332622;1002;0.9600;0.7700;0.8800;4685.00;;1.0096;
1513299;5;;;0.9300;;710.00;;
2858320;64;0.0000;0.0000;0.9200;;;;
2651659;1;;;0.9300;;;;
1611530;832;1.0000;1.0000;0.9500;790.00;3930.00;0.7289;
214874;57;0.0000;0.0000;0.9100;;;;
1804349;37;0.0000;0.0000;0.9100;;;;
2084639;1733;1.0000;1.0000;0.5100;9260.00;;0.6899;
1996570;1558;0.8200;0.4700;1.1900;32445.00;;0.6272;
2366565;72;0.0000;0.0000;0.9200;30.00;;;
2482571;125;0.6700;0.0000;0.9200;222.00;;;
1656045;341;0.8400;0.2000;0.9200;2768.00;;0.9845;
890700;1;;;0.9300;;;;
2400826;251;0.7900;0.0000;0.9000;4945.00;;;
617092;184;1.0000;1.0000;0.7200;1586.00;;0.4114;
21953;119;0.0000;0.0000;0.9200;;;;
2722987;65;0.5000;0.0000;0.9200;31.00;;;
1163084;420;1.0000;1.0000;0.9300;8350.00;;2.8599;
699830;1;;;0.9000;;230.00;;
1089917;110;1.0000;1.0000;0.8600;599.00;;0.3508;
1905236;57;0.0000;0.0000;0.9400;;;;
2635672;347;0.6700;0.5000;0.9300;295.00;970.00;0.3619;
753208;28;1.0000;1.0000;0.8700;75.00;;0.0463;
1095944;4;;;0.9200;;4780.00;;
756344;288;0.8600;0.0000;0.8900;2357.00;;;
2090341;354;0.8800;0.8000;0.9100;366.00;;0.5678;
1008353;219;0.8600;0.0000;0.9200;650.00;;;
964546;55;1.0000;1.0000;0.9300;102.00;;0.1821;
2213765;212;0.7500;0.3300;0.9300;80.00;;0.5294;
1797331;14;1.0000;1.0000;0.8600;57.00;2010.00;0.0284;
1151526;2;;;0.9300;;;;
1625568;263;0.9100;0.6700;0.9200;886.00;;0.2762;
700515;127;0.7500;0.0000;0.9200;483.00;;;
2953261;36;0.0000;0.0000;0.9000;1036.00;;;
876018;427;0.5000;0.0000;0.9200;1137.00;;;
853308;329;0.8500;0.0000;0.9200;1790.00;;;
2600281;575;0.9300;0.5000;0.9200;761.00;15740.00;0.0675;
580209;732;1.0000;1.0000;0.9100;500.00;;0.6865;
330526;556;0.4800;0.0700;1.0700;692.00;;0.9535;
1641537;1;;;0.9100;;4530.00;;
1754066;1;;;0.9200;;;;
426185;163;0.5000;0.0000;0.9300;1.00;;;
2971792;9;;;0.9300;;;;
1031841;3;1.0000;1.0000;0.7200;22.00;;;
74459;1810;1.0000;1.0000;1.0800;16165.00;42020.00;0.7036;
1974810;17;1.0000;1.0000;0.9200;251.00;;0.0784;
2133259;927;1.0000;1.0000;0.8900;1116.00;2470.00;0.7944;
2544763;814;0.9600;0.8000;0.8000;3251.00;;1.3020;
701303;287;0.6300;0.4000;0.9500;424.00;;0.3300;
1882544;191;1.0000;1.0000;0.9200;1316.00;;0.8024;
2513836;134;0.8000;0.5000;0.9500;183.00;;0.3393;
2498253;235;0.5000;0.0000;0.8700;1215.00;;;
2016752;149;0.8300;0.6700;0.8800;835.00;;0.4906;
283373;49;0.6700;0.5000;0.9000;150.00;;0.5029;
1161877;209;0.5000;0.0000;0.8800;2126.00;;;
1824905;543;0.8700;0.4000;0.8800;1579.00;;0.5655;
2521084;650;1.0000;1.0000;0.9900;3115.00;8240.00;1.1210;
1929296;83;1.0000;1.0000;0.8600;315.00;;0.1703;
2871636;113;0.6700;0.5000;0.8900;122.00;;0.1821;
2979939;1174;0.9600;0.4300;0.8800;2808.00;;0.7396;
2140766;39;0.0000;0.0000;0.9100;23.00;;;
1566479;1163;1.0000;1.0000;0.9600;2131.00;;1.3164;
192340;93;0.5000;0.0000;0.8600;42.00;;;
349489;397;1.0000;1.0000;1.0100;2612.00;;1.2119;
286590;404;1.0000;1.0000;1.0300;1946.00;5560.00;0.6848;
791046;55;1.0000;1.0000;0.9100;254.00;1040.00;0.2442;
1733959;916;0.9300;0.6700;0.9000;4211.00;;1.7906;
384640;841;0.2700;0.2000;0.9200;1003.00;2080.00;0.5183;
2482372;172;1.0000;1.0000;0.8600;520.00;;0.3455;
1566698;735;0.9300;0.0000;0.9200;1057.00;;2.1589;
367428;301;1.0000;1.0000;0.9200;5838.00;;1.0206;
1149891;2195;1.0000;1.0000;0.9800;14576.00;;0.6376;
371910;1402;0.9800;0.8600;1.0000;6414.00;;1.1554;
1168338;1;;;0.9300;;;;
744724;1;;;0.9300;;;;
1637539;504;1.0000;1.0000;0.9200;2414.00;;0.8584;
2667582;114;0.0000;0.0000;0.9200;;;;
90577;4;1.0000;1.0000;0.8900;16.00;;;
1471660;635;0.8300;0.5000;0.9300;638.00;;1.6992;
404665;655;0.9300;0.5800;1.0200;4561.00;;1.8993;
2543545;40;1.0000;1.0000;0.9200;163.00;;0.1333;
62438;108;0.3300;0.0000;0.9200;109.00;;;
1715568;1;;;0.9300;;;;
1798394;37;0.0000;0.0000;0.9100;;;;
760095;2;;;0.9300;;;;
2565987;383;1.0000;1.0000;0.9900;423.00;;0.8934;
783993;65;0.0000;0.0000;0.9100;;420.00;;
2579076;1;;;0.9300;;;;
1446755;882;1.0000;1.0000;0.9500;5640.00;;0.5726;
3037317;406;0.9100;0.7500;0.9600;609.00;;1.4664;
242867;1535;1.0000;1.0000;0.9600;2238.00;;1.6265;
2940823;57;0.0000;0.0000;0.9100;;;;
383204;1313;0.9400;0.6100;0.9200;2508.00;4300.00;1.2421;
2236394;2341;0.9900;0.5000;0.9000;3452.00;;1.1475;
2898115;85;1.0000;1.0000;0.9200;534.00;;0.2675;
626407;248;0.2500;0.0000;0.9000;652.00;;;
1487234;1;;;0.9300;;;;
2982423;64;0.0000;0.0000;1.0100;;;;
1258242;127;0.0000;0.0000;0.8600;;4280.00;;
1370031;938;0.9600;0.6000;0.8700;1868.00;;0.5486;
1071115;64;0.0000;0.0000;0.9100;;;;
706574;594;1.0000;1.0000;0.8900;7515.00;;0.5728;
613872;2097;1.0000;1.0000;1.0100;12178.00;;1.5746;
1474486;1348;1.0000;1.0000;0.9200;11765.00;;0.9050;
2958362;57;0.0000;0.0000;0.9300;;;;
494518;318;0.8600;0.0000;0.9100;330.00;;;
1707336;156;0.8000;0.0000;0.9200;234.00;640.00;0.3797;
2403918;84;1.0000;1.0000;0.9200;258.00;;0.2122;
2448740;2;;;0.9100;;1200.00;;
1377661;388;0.8800;0.8700;1.0300;1852.00;;1.1995;
1813338;2;;;0.9200;;;;
3014176;127;0.5000;0.0000;0.9700;812.00;;;
2804085;105;0.6700;0.5000;0.9400;546.00;;0.1601;
1920220;28;1.0000;1.0000;0.9300;45.00;;0.0849;
646337;37;0.0000;0.0000;0.9100;345.00;;;
976967;439;0.9300;0.7500;0.9800;2964.00;;1.2670;
2726770;1;;;0.9300;;;;
87604;1;;;0.9300;;;;
1097953;288;1.0000;1.0000;1.0600;12068.00;;0.9776;
1097155;1;;;0.9200;;;;
649478;3;;;0.9200;;;;
2745790;623;0.8600;0.5000;0.9000;8666.00;;1.0401;
1757264;1897;1.0000;1.0000;0.8400;689.00;;0.2942;
680407;113;0.6700;0.0000;0.9000;208.00;;;
212621;231;0.8600;0.0000;0.9200;1006.00;;;
1135896;151;0.8000;0.5000;0.9200;167.00;;0.2651;
2860532;346;0.8800;0.4000;0.9400;16711.00;;1.2059;
1256235;715;1.0000;1.0000;0.9700;5972.00;;1.3835;
2661040;2;;;0.9300;;;;
2411592;1;;;0.9300;;;;
2518646;94;0.0000;0.0000;0.9300;;;;
429362;805;1.0000;1.0000;0.8600;1939.00;;0.3137;
3029464;36;0.0000;0.0000;0.9200;73.00;;;
1308934;1933;0.9900;0.9500;1.0200;42166.00;;1.6428;
1803460;1532;1.0000;1.0000;0.8200;900.00;2000.00;0.4116;
1987648;821;0.9000;0.5300;0.9800;1286.00;;1.3289;
202296;808;1.0000;1.0000;0.9600;1749.00;2730.00;0.7868;
2264846;1;;;0.9100;;;;
214334;877;0.9800;0.6700;0.9100;2867.00;;1.5441;
2323016;9;1.0000;1.0000;0.8700;9.00;;0.0250;
1415397;64;0.0000;0.0000;0.9200;;;;
73619;64;0.0000;0.0000;0.9200;;;;
569130;25;1.0000;1.0000;0.8600;400.00;;0.0509;
150135;57;0.0000;0.0000;0.9200;;;;
2658596;1032;1.0000;1.0000;0.9200;1329.00;;0.7495;
1397362;76;0.6700;0.5000;0.9200;195.00;;0.1560;
804820;1;;;0.9300;;;;
2307531;96;1.0000;1.0000;0.9000;1241.00;;0.2402;
1209573;1635;1.0000;1.0000;1.2600;72441.00;114190.00;0.5044;
188992;1;;;0.9300;;;;
2949171;37;0.0000;0.0000;0.9200;606.00;;;
23291;57;0.0000;0.0000;0.9300;;;;
496742;169;0.8000;0.0000;0.9300;192.00;;;
2149099;187;0.8900;0.5000;0.5300;524.00;;0.1283;
1976792;505;0.8300;0.5000;0.8600;1284.00;790.00;;
1334016;560;0.9100;0.6400;0.8900;5117.00;;0.6986;
270130;174;1.0000;1.0000;0.9200;653.00;;0.6624;
2950715;1023;1.0000;1.0000;0.9700;1690.00;2554.00;0.6997;
2741056;1;;;0.9200;;300.00;;
894683;527;0.6800;0.3600;0.8900;174.00;3390.00;0.1641;
1123503;2;;;0.9300;;;;
2108810;1;;;0.9200;;;;
427588;187;0.8000;0.0000;1.9700;238.00;;;
843372;1;;;0.9200;;;;
160403;474;0.8200;0.4500;1.1500;2326.00;;1.3889;
2829493;283;0.9100;0.8000;0.9800;141.00;;0.3481;
185953;64;1.0000;1.0000;0.8600;197.00;900.00;0.2189;
2760068;609;1.0000;1.0000;1.0300;1433.00;1410.00;2.1833;
1248165;57;0.0000;0.0000;0.9200;;;;
1774014;64;0.0000;0.0000;0.8600;;560.00;;
850822;526;1.0000;1.0000;0.9600;3256.00;;0.7657;
1203540;218;0.5000;0.0000;0.9000;1365.00;;;
2746533;255;1.0000;1.0000;0.9200;683.00;;0.8348;
704735;13;1.0000;1.0000;0.4000;85.00;;0.0425;
443664;100;0.0000;0.0000;0.9200;;;;
8900;120;0.0000;0.0000;0.9000;;;;
1692579;1320;1.0000;1.0000;0.8500;2342.00;4770.00;0.7416;
1988559;52;1.0000;1.0000;0.9200;199.00;;0.2208;
574165;1;;;0.9300;2385.00;;;
2481947;58;0.0000;0.0000;0.9000;;;;
1467647;288;0.8900;0.0000;0.8700;883.00;;;
396885;3;;;0.9200;;;;
1592351;97;1.0000;1.0000;0.9100;2598.00;;0.3285;
2151111;1384;1.0000;;0.9800;7098.00;8900.00;1.4276;
340009;128;0.0000;0.0000;1.1200;;5780.00;;
1241482;1918;1.0000;1.0000;1.0100;4004.00;;1.6671;
1358904;5;1.0000;1.0000;0.7000;7.00;;0.0233;
885956;1;;;0.9200;;;;
934061;65;0.5000;0.5000;0.9200;25.00;;;
3048787;87;1.0000;;0.9400;339.00;3360.00;0.3260;
1046291;36;0.0000;0.0000;0.9300;;;;
3003038;93;0.0000;0.0000;0.9100;;;;
259009;57;0.0000;0.0000;0.9200;;;;
742568;1;;;0.9300;;;;
2492163;57;0.0000;0.0000;0.9300;;;;
301811;287;0.8600;0.0000;0.9500;642.00;;;
2423479;28;1.0000;1.0000;0.5200;41.00;;0.1025;
1561373;509;1.0000;1.0000;1.3300;6103.00;12060.00;0.5037;
2540904;120;0.0000;0.0000;0.9000;1500.00;;;
2918117;801;1.0000;1.0000;0.9400;2197.00;;1.2800;
1982448;121;0.0000;0.0000;0.9200;;;;
1052752;1;;;0.9300;;;;
391471;126;0.7500;0.0000;0.8900;57.00;;;
496216;1;;;0.9300;;;;
1750951;111;1.0000;1.0000;0.9300;402.00;;0.2184;
2345672;1;;;0.9300;;;;
2249268;2100;0.9900;0.8700;0.9500;7784.00;8140.00;0.9322;
1850226;197;0.2500;0.0000;0.9000;44.00;;;
455312;64;0.0000;0.0000;0.8600;;;;
1288599;60;1.0000;1.0000;0.9200;170.00;;0.2410;
849544;191;0.7100;0.0000;0.9200;90.00;;;
2134509;82;1.0000;1.0000;0.8300;252.00;;0.1008;
1319710;67;1.0000;1.0000;0.9200;162.00;;0.2595;
344856;445;1.0000;1.0000;0.8100;6254.00;;0.8996;
1381033;186;1.0000;1.0000;0.8800;1778.00;;0.3584;
1162352;32;1.0000;1.0000;0.9200;180.00;;0.0500;
2404298;1;;;0.9100;;;;
175639;57;0.0000;0.0000;0.9200;;;;
2785245;972;1.0000;1.0000;0.9000;5401.00;;0.4040;
1937318;2;;;0.9100;;;;
883403;57;0.0000;0.0000;0.9200;129.00;;;
731265;435;0.8900;0.7800;0.8100;594.00;;0.1929;
513754;967;1.0000;1.0000;0.9700;801.00;1360.00;1.0243;
104974;755;1.0000;1.0000;1.0100;4381.00;;1.3453;
150116;2;;;0.9100;;;;
1086321;491;0.8700;0.5000;1.0500;390.00;3300.00;0.7596;
1266123;36;0.0000;0.0000;0.9100;;;;
1737273;57;0.0000;0.0000;0.9300;;;;
2004401;2;;;0.9200;;;;
913299;1;;;0.9100;;;;
1673743;36;0.0000;0.0000;0.9000;;;;
691069;1;;;0.9300;;;;
2104536;1;;;0.9300;;;;
1332336;370;0.9800;0.6700;0.5000;3678.00;23790.00;0.3286;
161309;1;;;0.9200;;;;
968187;1;;;0.9300;;;;
1299229;29;1.0000;1.0000;0.9200;63.00;;0.0913;
1636357;1;;;0.9300;128.00;;;
1710838;1;;;0.9200;;;;
1186164;1026;0.9800;0.9500;0.9900;1264.00;;1.0033;
188438;406;1.0000;1.0000;0.6300;3026.00;;0.5219;
2391881;66;0.0000;0.0000;0.9200;;2010.00;;
355332;1959;0.9200;0.4200;1.0000;4110.00;10240.00;1.0089;
2430337;136;1.0000;1.0000;0.8400;4940.00;;0.6590;
1661413;403;0.9200;0.5000;0.9700;228.00;;0.2252;
1209909;2;;;0.9300;;;;
1375343;285;0.5000;0.0000;0.9100;480.00;4230.00;0.1340;
1620451;956;1.0000;1.0000;0.9700;3802.00;7840.00;1.0255;
554632;57;0.0000;0.0000;0.9600;;;;
1997702;560;1.0000;1.0000;0.9000;1382.00;400.00;1.4670;
22591;57;0.0000;0.0000;0.9300;;;;
1025703;111;0.5000;0.0000;0.8800;78.00;1380.00;;
2506989;116;0.0000;0.0000;0.9300;;;;
2748845;2644;0.9700;0.7800;1.0300;22030.00;;1.5972;
606831;734;0.9600;0.6700;0.9500;4496.00;;1.2367;
2178289;67;0.3300;0.0000;0.9100;314.00;;;
2686582;583;1.0000;1.0000;1.0100;1084.00;1240.00;0.9368;
1906959;1;;;0.9300;;;;
2933901;1;;;0.9300;;;;
2166972;2252;1.0000;1.0000;0.7200;33588.00;95500.00;0.3848;
1572071;1319;0.9600;0.7700;1.0200;2641.00;;1.1536;
2546444;158;0.8300;0.6700;0.9200;1191.00;;0.7668;
1127474;6;1.0000;1.0000;0.9800;144.00;4710.00;0.0306;
1434440;271;1.0000;1.0000;0.9300;1752.00;1580.00;0.6861;
1832329;58;0.0000;0.0000;0.9200;;;;
2151868;534;0.7600;0.0000;0.9700;3628.00;;;
267143;57;0.0000;0.0000;0.9200;;;;
543545;225;1.0000;1.0000;0.9300;134.00;;0.4533;
2520959;1;;;0.9300;;;;
579710;146;1.0000;1.0000;0.9300;375.00;;0.6121;
2129768;1086;0.9800;0.5000;0.9100;704.00;;0.5405;
370398;1;;;0.9300;;;;
2166131;2365;1.0000;1.0000;1.0300;5730.00;15710.00;1.1341;
